"?SalesID","Sales Area","Product Name","Country","State","Quantity","Order Date","Price Paid"
1073836,"Region Central","Rockstar Energy Zero Sugar","Switzerland","Bern",337,"2019-03-10","1,072"
1073837,"Region Central","Rockstar Energy Zero Sugar","Switzerland","Geneva",128,"2019-03-10","1,34"
1073838,"Region Central","Rockstar Energy Zero Sugar","Switzerland","Lucerne",129,"2019-03-10","1,34"
1073839,"Region Central","Rockstar Energy Zero Sugar","Switzerland","St. Gallen",129,"2019-03-10","1,34"
1073840,"Region Central","Rockstar Energy Zero Sugar","Switzerland","Vaud",128,"2019-03-10","1,34"
1073841,"Region Central","Rockstar Energy Zero Sugar","Switzerland","Zürich",399,"2019-03-10","1,34"
1073842,"Region North 1","Rockstar Energy Zero Sugar","United Kingdom","England",81890,"2019-03-10","1,15"
1073843,"Region North 1","Rockstar Energy Zero Sugar","United Kingdom","Scotland",12610,"2019-03-10","1,15"
1073844,"Region North 1","Rockstar Energy Zero Sugar","United Kingdom","Wales",1403,"2019-03-10","1,15"
1073845,"Region Central","Red Bull","Austria","Carinthia",626,"2019-03-10","1"
1073846,"Region Central","Red Bull","Austria","Salzburg",1289,"2019-03-10","1"
1073847,"Region Central","Red Bull","Austria","Styria",628,"2019-03-10","1"
1073848,"Region Central","Red Bull","Austria","Tyrol",686,"2019-03-10","1"
1073849,"Region Central","Red Bull","Austria","Upper Austria",1274,"2019-03-10","1"
1073850,"Region Central","Red Bull","Austria","Vienna",1768,"2019-03-10","1"
1073851,"Region West","Red Bull","Belgium","Antwerp",1620,"2019-03-10","0,95"
1073852,"Region West","Red Bull","Belgium","Brussels",2117,"2019-03-10","0,95"
1073853,"Region West","Red Bull","Belgium","East Flanders",527,"2019-03-10","0,95"
1073854,"Region West","Red Bull","Belgium","Flemish Brabant",528,"2019-03-10","0,95"
1073855,"Region West","Red Bull","Belgium","Hainaut",578,"2019-03-10","0,95"
1073856,"Region West","Red Bull","Belgium","Limburg",1025,"2019-03-10","0,95"
1073857,"Region West","Red Bull","Belgium","Liège",514,"2019-03-10","0,95"
1073858,"Region West","Red Bull","Belgium","Namur",589,"2019-03-10","0,95"
1073859,"Region West","Red Bull","Belgium","West Flanders",572,"2019-03-10","0,95"
1073860,"Region North 2","Red Bull","Denmark","Central Jutland",865,"2019-03-10","1,1"
1073861,"Region North 2","Red Bull","Denmark","Hovedstaden",2675,"2019-03-10","0,88"
1073862,"Region North 2","Red Bull","Denmark","South Denmark",490,"2019-03-10","1,1"
1073863,"Region North 2","Red Bull","Denmark","Zealand",571,"2019-03-10","0,88"
1073864,"Region North 2","Red Bull","Finland","Finland Proper",665,"2019-03-10","1,03"
1073865,"Region North 2","Red Bull","Finland","Kymenlaakso",483,"2019-03-10","1,03"
1073866,"Region North 2","Red Bull","Finland","Uusimaa",246,"2019-03-10","1,03"
1073867,"Region West","Red Bull","France","Alsace-Champagne-Ardenne-Lorraine",5475,"2019-03-10","0,76"
1073868,"Region West","Red Bull","France","Aquitaine-Limousin-Poitou-Charentes",6531,"2019-03-10","0,95"
1073869,"Region West","Red Bull","France","Auvergne-Rhône-Alpes",2487,"2019-03-10","0,76"
1073870,"Region West","Red Bull","France","Brittany",9682,"2019-03-10","0,95"
1073871,"Region West","Red Bull","France","Bourgogne-Franche-Comté",2003,"2019-03-10","0,95"
1073872,"Region West","Red Bull","France","Centre-Val de Loire",2237,"2019-03-10","0,95"
1073873,"Region West","Red Bull","France","Corsica",2269,"2019-03-10","0,95"
1073874,"Region West","Red Bull","France","Ile-de-France",6263,"2019-03-10","0,95"
1073875,"Region West","Red Bull","France","Languedoc-Roussillon-Midi-Pyrénées",2018,"2019-03-10","0,95"
1073876,"Region West","Red Bull","France","Normandy",13032,"2019-03-10","0,95"
1073877,"Region West","Red Bull","France","Nord-Pas-de-Calais-Picardie",4330,"2019-03-10","0,95"
1073878,"Region West","Red Bull","France","Pays de la Loire",9267,"2019-03-10","0,95"
1073879,"Region West","Red Bull","France","Provence-Alpes-Côte d'Azur",2054,"2019-03-10","0,95"
1073880,"Region Central","Red Bull","Germany","Baden-Württemberg",6274,"2019-03-10","1"
1073881,"Region Central","Red Bull","Germany","Bavaria",5319,"2019-03-10","1"
1073882,"Region Central","Red Bull","Germany","Berlin",1590,"2019-03-10","1"
1073883,"Region Central","Red Bull","Germany","Brandenburg",3593,"2019-03-10","1"
1073884,"Region Central","Red Bull","Germany","Bremen",460,"2019-03-10","1"
1073885,"Region Central","Red Bull","Germany","Hamburg",1038,"2019-03-10","1"
1073886,"Region Central","Red Bull","Germany","Hesse",3452,"2019-03-10","1"
1073887,"Region Central","Red Bull","Germany","Lower Saxony",2598,"2019-03-10","1"
1073888,"Region Central","Red Bull","Germany","Mecklenburg-Vorpommern",483,"2019-03-10","1"
1073889,"Region Central","Red Bull","Germany","North Rhine-Westphalia",5730,"2019-03-10","1"
1073890,"Region Central","Red Bull","Germany","Rhineland-Palatinate",4366,"2019-03-10","1"
1073891,"Region Central","Red Bull","Germany","Saarland",507,"2019-03-10","1"
1073892,"Region Central","Red Bull","Germany","Saxony",3436,"2019-03-10","1"
1073893,"Region Central","Red Bull","Germany","Saxony-Anhalt",2507,"2019-03-10","1"
1073894,"Region Central","Red Bull","Germany","Schleswig-Holstein",1542,"2019-03-10","1"
1073895,"Region Central","Red Bull","Germany","Thuringia",3003,"2019-03-10","1"
1073896,"Region North 1","Red Bull","Ireland","Cork",488,"2019-03-10","0,93"
1073897,"Region North 1","Red Bull","Ireland","Dublin",1330,"2019-03-10","0,93"
1073898,"Region North 1","Red Bull","Ireland","Galway",232,"2019-03-10","0,93"
1073899,"Region North 1","Red Bull","Ireland","South Dublin",828,"2019-03-10","0,93"
1073900,"Region South","Red Bull","Italy","Abruzzi",1786,"2019-03-10","0,85"
1073901,"Region South","Red Bull","Italy","Apulia",1672,"2019-03-10","0,85"
1073902,"Region South","Red Bull","Italy","Basilicata",1829,"2019-03-10","0,85"
1073903,"Region South","Red Bull","Italy","Calabria",1069,"2019-03-10","0,85"
1073904,"Region South","Red Bull","Italy","Campania",1590,"2019-03-10","0,85"
1073905,"Region South","Red Bull","Italy","Emilia-Romagna",2953,"2019-03-10","0,85"
1073906,"Region South","Red Bull","Italy","Friuli-Venezia Giulia",1841,"2019-03-10","0,85"
1073907,"Region South","Red Bull","Italy","Lazio",1577,"2019-03-10","0,85"
1073908,"Region South","Red Bull","Italy","Liguria",3660,"2019-03-10","0,85"
1073909,"Region South","Red Bull","Italy","Lombardy",2939,"2019-03-10","0,85"
1073910,"Region South","Red Bull","Italy","Marche",1684,"2019-03-10","0,85"
1073911,"Region South","Red Bull","Italy","Piedmont",4483,"2019-03-10","0,68"
1073912,"Region South","Red Bull","Italy","Sardinia",502,"2019-03-10","0,85"
1073913,"Region South","Red Bull","Italy","Sicily",1874,"2019-03-10","0,85"
1073914,"Region South","Red Bull","Italy","Trentino-Alto Adige",1732,"2019-03-10","0,85"
1073915,"Region South","Red Bull","Italy","Tuscany",2941,"2019-03-10","0,68"
1073916,"Region South","Red Bull","Italy","Umbria",1707,"2019-03-10","0,85"
1073917,"Region South","Red Bull","Italy","Veneto",1770,"2019-03-10","0,85"
1073918,"Region South","Red Bull","Italy","Molise",778,"2019-03-10","0,85"
1073919,"Region West","Red Bull","Netherlands","Drenthe",1893,"2019-03-10","1,1"
1073920,"Region West","Red Bull","Netherlands","Friesland",1395,"2019-03-10","1,1"
1073921,"Region West","Red Bull","Netherlands","Gelderland",1940,"2019-03-10","1,1"
1073922,"Region West","Red Bull","Netherlands","Groningen",1460,"2019-03-10","1,1"
1073923,"Region West","Red Bull","Netherlands","Limburg",1998,"2019-03-10","1,1"
1073924,"Region West","Red Bull","Netherlands","North Brabant",3278,"2019-03-10","1,1"
1073925,"Region West","Red Bull","Netherlands","North Holland",2525,"2019-03-10","1,1"
1073926,"Region West","Red Bull","Netherlands","Overijssel",2869,"2019-03-10","1,1"
1073927,"Region West","Red Bull","Netherlands","South Holland",2532,"2019-03-10","1,1"
1073928,"Region West","Red Bull","Netherlands","Utrecht",2123,"2019-03-10","1,1"
1073929,"Region West","Red Bull","Netherlands","Zeeland",2177,"2019-03-10","1,1"
1073930,"Region North 2","Red Bull","Norway","Akershus",419,"2019-03-10","1,3"
1073931,"Region North 2","Red Bull","Norway","Hordaland",417,"2019-03-10","1,3"
1073932,"Region North 2","Red Bull","Norway","Rogaland",325,"2019-03-10","1,3"
1073933,"Region North 2","Red Bull","Norway","Sør-Trøndelag",310,"2019-03-10","1,3"
1073934,"Region North 2","Red Bull","Norway","Østfold",193,"2019-03-10","1,3"
1073935,"Region North 2","Red Bull","Norway","Buskerud",205,"2019-03-10","1,3"
1073936,"Region North 2","Red Bull","Norway","Møre og Romsdal",203,"2019-03-10","1,3"
1073937,"Region North 2","Red Bull","Norway","Vestfold",172,"2019-03-10","1,3"
1073938,"Region North 2","Red Bull","Norway","Nordland",19,"2019-03-10","1,04"
1073939,"Region North 2","Red Bull","Norway","Hedmark",151,"2019-03-10","1,3"
1073940,"Region North 2","Red Bull","Norway","Oppland",133,"2019-03-10","1,3"
1073941,"Region North 2","Red Bull","Norway","Vest-Agder",130,"2019-03-10","1,3"
1073942,"Region South-West","Red Bull","Portugal","Aveiro",698,"2019-03-10","0,8"
1073943,"Region South-West","Red Bull","Portugal","Braga",1381,"2019-03-10","0,8"
1073944,"Region South-West","Red Bull","Portugal","Coimbra",791,"2019-03-10","0,8"
1073945,"Region South-West","Red Bull","Portugal","Lisboa",3983,"2019-03-10","0,8"
1073946,"Region South-West","Red Bull","Portugal","Porto",2290,"2019-03-10","0,8"
1073947,"Region South-West","Red Bull","Portugal","Setúbal",699,"2019-03-10","0,8"
1073948,"Region South-West","Red Bull","Spain","Andalusía",1151,"2019-03-10","0,81"
1073949,"Region South-West","Red Bull","Spain","Asturias",2389,"2019-03-10","0,81"
1073950,"Region South-West","Red Bull","Spain","Balearic Islands",3146,"2019-03-10","0,81"
1073951,"Region South-West","Red Bull","Spain","Basque Country",1061,"2019-03-10","0,81"
1073952,"Region South-West","Red Bull","Spain","Cantabria",1061,"2019-03-10","0,81"
1073953,"Region South-West","Red Bull","Spain","Castile and León",3019,"2019-03-10","0,81"
1073954,"Region South-West","Red Bull","Spain","Castile-La Mancha",2083,"2019-03-10","0,81"
1073955,"Region South-West","Red Bull","Spain","Catalonia",8279,"2019-03-10","0,81"
1073956,"Region South-West","Red Bull","Spain","Aragon",5606,"2019-03-10","0,81"
1073957,"Region South-West","Red Bull","Spain","Extremadura",1083,"2019-03-10","0,81"
1073958,"Region South-West","Red Bull","Spain","Galicia",4818,"2019-03-10","0,81"
1073959,"Region South-West","Red Bull","Spain","Madrid",7006,"2019-03-10","0,81"
1073960,"Region South-West","Red Bull","Spain","La Rioja",1083,"2019-03-10","0,81"
1073961,"Region South-West","Red Bull","Spain","Murcia",1119,"2019-03-10","0,81"
1073962,"Region South-West","Red Bull","Spain","Navarra",1035,"2019-03-10","0,81"
1073963,"Region South-West","Red Bull","Spain","Valenciana",5355,"2019-03-10","0,81"
1073964,"Region North 2","Red Bull","Sweden","Stockholm",1681,"2019-03-10","1,25"
1073965,"Region North 2","Red Bull","Sweden","Västra Götaland",1164,"2019-03-10","1,25"
1073966,"Region North 2","Red Bull","Sweden","Skåne",946,"2019-03-10","1,25"
1073967,"Region North 2","Red Bull","Sweden","Östergötland",312,"2019-03-10","1,25"
1073968,"Region North 2","Red Bull","Sweden","Uppsala",289,"2019-03-10","1,25"
1073969,"Region North 2","Red Bull","Sweden","Jönköping",249,"2019-03-10","1,25"
1073970,"Region North 2","Red Bull","Sweden","Halland",26,"2019-03-10","1,25"
1073971,"Region North 2","Red Bull","Sweden","Örebro",239,"2019-03-10","1,25"
1073972,"Region North 2","Red Bull","Sweden","Gävleborg",22,"2019-03-10","1,25"
1073973,"Region North 2","Red Bull","Sweden","Södermanland",200,"2019-03-10","1,25"
1073974,"Region Central","Red Bull","Switzerland","Basel-Stadt",148,"2019-03-10","1,34"
1073975,"Region Central","Red Bull","Switzerland","Bern",108,"2019-03-10","1,34"
1073976,"Region Central","Red Bull","Switzerland","Geneva",61,"2019-03-10","1,072"
1073977,"Region Central","Red Bull","Switzerland","Lucerne",60,"2019-03-10","1,072"
1073978,"Region Central","Red Bull","Switzerland","St. Gallen",56,"2019-03-10","1,34"
1073979,"Region Central","Red Bull","Switzerland","Vaud",50,"2019-03-10","1,34"
1073980,"Region Central","Red Bull","Switzerland","Zürich",163,"2019-03-10","1,34"
1073981,"Region North 1","Red Bull","United Kingdom","England",24358,"2019-03-10","1,15"
1073982,"Region North 1","Red Bull","United Kingdom","Scotland",3804,"2019-03-10","1,15"
1073983,"Region North 1","Red Bull","United Kingdom","Wales",387,"2019-03-10","1,15"
1073984,"Region Central","Monster Energy Absolutely Zero","Austria","Carinthia",538,"2019-03-10","1,55"
1073985,"Region Central","Monster Energy Absolutely Zero","Austria","Salzburg",1308,"2019-03-10","1,24"
1073986,"Region Central","Monster Energy Absolutely Zero","Austria","Styria",587,"2019-03-10","1,55"
1073987,"Region Central","Monster Energy Absolutely Zero","Austria","Tyrol",559,"2019-03-10","1,55"
1073988,"Region Central","Monster Energy Absolutely Zero","Austria","Upper Austria",1036,"2019-03-10","1,55"
1073989,"Region Central","Monster Energy Absolutely Zero","Austria","Vienna",1585,"2019-03-10","1,55"
1073990,"Region West","Monster Energy Absolutely Zero","Belgium","Antwerp",725,"2019-03-10","1,47"
1073991,"Region West","Monster Energy Absolutely Zero","Belgium","Brussels",938,"2019-03-10","1,47"
1073992,"Region West","Monster Energy Absolutely Zero","Belgium","East Flanders",239,"2019-03-10","1,47"
1073993,"Region West","Monster Energy Absolutely Zero","Belgium","Flemish Brabant",248,"2019-03-10","1,47"
1073994,"Region West","Monster Energy Absolutely Zero","Belgium","Hainaut",239,"2019-03-10","1,47"
1073995,"Region West","Monster Energy Absolutely Zero","Belgium","Limburg",549,"2019-03-10","1,47"
1073996,"Region West","Monster Energy Absolutely Zero","Belgium","Liège",270,"2019-03-10","1,47"
1073997,"Region West","Monster Energy Absolutely Zero","Belgium","Namur",269,"2019-03-10","1,47"
1073998,"Region West","Monster Energy Absolutely Zero","Belgium","West Flanders",260,"2019-03-10","1,47"
1073999,"Region North 2","Monster Energy Absolutely Zero","Denmark","Central Jutland",632,"2019-03-10","1,368"
1074000,"Region North 2","Monster Energy Absolutely Zero","Denmark","Hovedstaden",1465,"2019-03-10","1,71"
1074001,"Region North 2","Monster Energy Absolutely Zero","Denmark","South Denmark",243,"2019-03-10","1,71"
1074002,"Region North 2","Monster Energy Absolutely Zero","Denmark","Zealand",251,"2019-03-10","1,71"
1074003,"Region North 2","Monster Energy Absolutely Zero","Finland","Finland Proper",382,"2019-03-10","1,6"
1074004,"Region North 2","Monster Energy Absolutely Zero","Finland","Kymenlaakso",293,"2019-03-10","1,6"
1074005,"Region North 2","Monster Energy Absolutely Zero","Finland","Uusimaa",122,"2019-03-10","1,6"
1074006,"Region West","Monster Energy Absolutely Zero","France","Alsace-Champagne-Ardenne-Lorraine",2118,"2019-03-10","1,47"
1074007,"Region West","Monster Energy Absolutely Zero","France","Aquitaine-Limousin-Poitou-Charentes",3753,"2019-03-10","1,176"
1074008,"Region West","Monster Energy Absolutely Zero","France","Auvergne-Rhône-Alpes",885,"2019-03-10","1,47"
1074009,"Region West","Monster Energy Absolutely Zero","France","Brittany",4888,"2019-03-10","1,47"
1074010,"Region West","Monster Energy Absolutely Zero","France","Bourgogne-Franche-Comté",941,"2019-03-10","1,47"
1074011,"Region West","Monster Energy Absolutely Zero","France","Centre-Val de Loire",905,"2019-03-10","1,47"
1074012,"Region West","Monster Energy Absolutely Zero","France","Corsica",932,"2019-03-10","1,47"
1074013,"Region West","Monster Energy Absolutely Zero","France","Ile-de-France",2974,"2019-03-10","1,47"
1074014,"Region West","Monster Energy Absolutely Zero","France","Languedoc-Roussillon-Midi-Pyrénées",1291,"2019-03-10","1,176"
1074015,"Region West","Monster Energy Absolutely Zero","France","Normandy",5396,"2019-03-10","1,47"
1074016,"Region West","Monster Energy Absolutely Zero","France","Nord-Pas-de-Calais-Picardie",2086,"2019-03-10","1,47"
1074017,"Region West","Monster Energy Absolutely Zero","France","Pays de la Loire",4349,"2019-03-10","1,176"
1074018,"Region West","Monster Energy Absolutely Zero","France","Provence-Alpes-Côte d'Azur",986,"2019-03-10","1,47"
1074019,"Region Central","Monster Energy Absolutely Zero","Germany","Baden-Württemberg",4614,"2019-03-10","1,55"
1074020,"Region Central","Monster Energy Absolutely Zero","Germany","Bavaria",4576,"2019-03-10","1,55"
1074021,"Region Central","Monster Energy Absolutely Zero","Germany","Berlin",1329,"2019-03-10","1,55"
1074022,"Region Central","Monster Energy Absolutely Zero","Germany","Brandenburg",3127,"2019-03-10","1,55"
1074023,"Region Central","Monster Energy Absolutely Zero","Germany","Bremen",452,"2019-03-10","1,55"
1074024,"Region Central","Monster Energy Absolutely Zero","Germany","Hamburg",858,"2019-03-10","1,55"
1074025,"Region Central","Monster Energy Absolutely Zero","Germany","Hesse",2813,"2019-03-10","1,55"
1074026,"Region Central","Monster Energy Absolutely Zero","Germany","Lower Saxony",1929,"2019-03-10","1,55"
1074027,"Region Central","Monster Energy Absolutely Zero","Germany","Mecklenburg-Vorpommern",456,"2019-03-10","1,55"
1074028,"Region Central","Monster Energy Absolutely Zero","Germany","North Rhine-Westphalia",5447,"2019-03-10","1,55"
1074029,"Region Central","Monster Energy Absolutely Zero","Germany","Rhineland-Palatinate",3947,"2019-03-10","1,55"
1074030,"Region Central","Monster Energy Absolutely Zero","Germany","Saarland",439,"2019-03-10","1,55"
1074031,"Region Central","Monster Energy Absolutely Zero","Germany","Saxony",2919,"2019-03-10","1,55"
1074032,"Region Central","Monster Energy Absolutely Zero","Germany","Saxony-Anhalt",1936,"2019-03-10","1,55"
1074033,"Region Central","Monster Energy Absolutely Zero","Germany","Schleswig-Holstein",1403,"2019-03-10","1,55"
1074034,"Region Central","Monster Energy Absolutely Zero","Germany","Thuringia",2942,"2019-03-10","1,24"
1074035,"Region North 1","Monster Energy Absolutely Zero","Ireland","Cork",421,"2019-03-10","1,44"
1074036,"Region North 1","Monster Energy Absolutely Zero","Ireland","Dublin",955,"2019-03-10","1,44"
1074037,"Region North 1","Monster Energy Absolutely Zero","Ireland","Galway",192,"2019-03-10","1,44"
1074038,"Region North 1","Monster Energy Absolutely Zero","Ireland","South Dublin",653,"2019-03-10","1,152"
1074039,"Region South","Monster Energy Absolutely Zero","Italy","Abruzzi",1538,"2019-03-10","1,32"
1074040,"Region South","Monster Energy Absolutely Zero","Italy","Apulia",1623,"2019-03-10","1,32"
1074041,"Region South","Monster Energy Absolutely Zero","Italy","Basilicata",1627,"2019-03-10","1,32"
1074042,"Region South","Monster Energy Absolutely Zero","Italy","Calabria",1042,"2019-03-10","1,32"
1074043,"Region South","Monster Energy Absolutely Zero","Italy","Campania",1735,"2019-03-10","1,32"
1074044,"Region South","Monster Energy Absolutely Zero","Italy","Emilia-Romagna",2874,"2019-03-10","1,32"
1074045,"Region South","Monster Energy Absolutely Zero","Italy","Friuli-Venezia Giulia",1866,"2019-03-10","1,32"
1074046,"Region South","Monster Energy Absolutely Zero","Italy","Lazio",1586,"2019-03-10","1,32"
1074047,"Region South","Monster Energy Absolutely Zero","Italy","Liguria",3466,"2019-03-10","1,32"
1074048,"Region South","Monster Energy Absolutely Zero","Italy","Lombardy",2767,"2019-03-10","1,32"
1074049,"Region South","Monster Energy Absolutely Zero","Italy","Marche",1792,"2019-03-10","1,32"
1074050,"Region South","Monster Energy Absolutely Zero","Italy","Piedmont",3148,"2019-03-10","1,32"
1074051,"Region South","Monster Energy Absolutely Zero","Italy","Sardinia",494,"2019-03-10","1,32"
1074052,"Region South","Monster Energy Absolutely Zero","Italy","Sicily",1608,"2019-03-10","1,32"
1074053,"Region South","Monster Energy Absolutely Zero","Italy","Trentino-Alto Adige",1743,"2019-03-10","1,32"
1074054,"Region South","Monster Energy Absolutely Zero","Italy","Tuscany",2283,"2019-03-10","1,32"
1074055,"Region South","Monster Energy Absolutely Zero","Italy","Umbria",1685,"2019-03-10","1,32"
1074056,"Region South","Monster Energy Absolutely Zero","Italy","Veneto",1606,"2019-03-10","1,32"
1074057,"Region South","Monster Energy Absolutely Zero","Italy","Molise",930,"2019-03-10","1,32"
1074058,"Region West","Monster Energy Absolutely Zero","Netherlands","Drenthe",965,"2019-03-10","1,71"
1074059,"Region West","Monster Energy Absolutely Zero","Netherlands","Friesland",600,"2019-03-10","1,71"
1074060,"Region West","Monster Energy Absolutely Zero","Netherlands","Gelderland",1011,"2019-03-10","1,71"
1074061,"Region West","Monster Energy Absolutely Zero","Netherlands","Groningen",635,"2019-03-10","1,71"
1074062,"Region West","Monster Energy Absolutely Zero","Netherlands","Limburg",957,"2019-03-10","1,71"
1074063,"Region West","Monster Energy Absolutely Zero","Netherlands","North Brabant",1511,"2019-03-10","1,71"
1074064,"Region West","Monster Energy Absolutely Zero","Netherlands","North Holland",1197,"2019-03-10","1,71"
1074065,"Region West","Monster Energy Absolutely Zero","Netherlands","Overijssel",1275,"2019-03-10","1,71"
1074066,"Region West","Monster Energy Absolutely Zero","Netherlands","South Holland",1293,"2019-03-10","1,71"
1074067,"Region West","Monster Energy Absolutely Zero","Netherlands","Utrecht",925,"2019-03-10","1,71"
1074068,"Region West","Monster Energy Absolutely Zero","Netherlands","Zeeland",1001,"2019-03-10","1,71"
1074069,"Region North 2","Monster Energy Absolutely Zero","Norway","Akershus",257,"2019-03-10","2,02"
1074070,"Region North 2","Monster Energy Absolutely Zero","Norway","Hordaland",257,"2019-03-10","2,02"
1074071,"Region North 2","Monster Energy Absolutely Zero","Norway","Rogaland",204,"2019-03-10","2,02"
1074072,"Region North 2","Monster Energy Absolutely Zero","Norway","Sør-Trøndelag",204,"2019-03-10","2,02"
1074073,"Region North 2","Monster Energy Absolutely Zero","Norway","Østfold",131,"2019-03-10","2,02"
1074074,"Region North 2","Monster Energy Absolutely Zero","Norway","Buskerud",122,"2019-03-10","2,02"
1074075,"Region North 2","Monster Energy Absolutely Zero","Norway","Møre og Romsdal",107,"2019-03-10","2,02"
1074076,"Region North 2","Monster Energy Absolutely Zero","Norway","Vestfold",102,"2019-03-10","2,02"
1074077,"Region North 2","Monster Energy Absolutely Zero","Norway","Nordland",10,"2019-03-10","2,02"
1074078,"Region North 2","Monster Energy Absolutely Zero","Norway","Hedmark",95,"2019-03-10","2,02"
1074079,"Region North 2","Monster Energy Absolutely Zero","Norway","Oppland",81,"2019-03-10","2,02"
1074080,"Region North 2","Monster Energy Absolutely Zero","Norway","Vest-Agder",68,"2019-03-10","2,02"
1074081,"Region South-West","Monster Energy Absolutely Zero","Portugal","Aveiro",421,"2019-03-10","1,24"
1074082,"Region South-West","Monster Energy Absolutely Zero","Portugal","Braga",799,"2019-03-10","1,24"
1074083,"Region South-West","Monster Energy Absolutely Zero","Portugal","Coimbra",392,"2019-03-10","1,24"
1074084,"Region South-West","Monster Energy Absolutely Zero","Portugal","Lisboa",2060,"2019-03-10","1,24"
1074085,"Region South-West","Monster Energy Absolutely Zero","Portugal","Porto",1262,"2019-03-10","1,24"
1074086,"Region South-West","Monster Energy Absolutely Zero","Portugal","Setúbal",429,"2019-03-10","1,24"
1074087,"Region South-West","Monster Energy Absolutely Zero","Spain","Andalusía",634,"2019-03-10","1,26"
1074088,"Region South-West","Monster Energy Absolutely Zero","Spain","Asturias",1477,"2019-03-10","1,008"
1074089,"Region South-West","Monster Energy Absolutely Zero","Spain","Balearic Islands",1941,"2019-03-10","1,26"
1074090,"Region South-West","Monster Energy Absolutely Zero","Spain","Basque Country",601,"2019-03-10","1,26"
1074091,"Region South-West","Monster Energy Absolutely Zero","Spain","Cantabria",688,"2019-03-10","1,26"
1074092,"Region South-West","Monster Energy Absolutely Zero","Spain","Castile and León",1814,"2019-03-10","1,26"
1074093,"Region South-West","Monster Energy Absolutely Zero","Spain","Castile-La Mancha",1322,"2019-03-10","1,26"
1074094,"Region South-West","Monster Energy Absolutely Zero","Spain","Catalonia",4046,"2019-03-10","1,26"
1074095,"Region South-West","Monster Energy Absolutely Zero","Spain","Aragon",3033,"2019-03-10","1,26"
1074096,"Region South-West","Monster Energy Absolutely Zero","Spain","Extremadura",646,"2019-03-10","1,26"
1074097,"Region South-West","Monster Energy Absolutely Zero","Spain","Galicia",2424,"2019-03-10","1,26"
1074098,"Region South-West","Monster Energy Absolutely Zero","Spain","Madrid",3609,"2019-03-10","1,26"
1074099,"Region South-West","Monster Energy Absolutely Zero","Spain","La Rioja",633,"2019-03-10","1,26"
1074100,"Region South-West","Monster Energy Absolutely Zero","Spain","Murcia",639,"2019-03-10","1,26"
1074101,"Region South-West","Monster Energy Absolutely Zero","Spain","Navarra",619,"2019-03-10","1,26"
1074102,"Region South-West","Monster Energy Absolutely Zero","Spain","Valenciana",3369,"2019-03-10","1,26"
1074103,"Region North 2","Monster Energy Absolutely Zero","Sweden","Stockholm",1126,"2019-03-10","1,94"
1074104,"Region North 2","Monster Energy Absolutely Zero","Sweden","Västra Götaland",814,"2019-03-10","1,94"
1074105,"Region North 2","Monster Energy Absolutely Zero","Sweden","Skåne",556,"2019-03-10","1,94"
1074106,"Region North 2","Monster Energy Absolutely Zero","Sweden","Östergötland",220,"2019-03-10","1,94"
1074107,"Region North 2","Monster Energy Absolutely Zero","Sweden","Uppsala",177,"2019-03-10","1,94"
1074108,"Region North 2","Monster Energy Absolutely Zero","Sweden","Jönköping",170,"2019-03-10","1,94"
1074109,"Region North 2","Monster Energy Absolutely Zero","Sweden","Halland",15,"2019-03-10","1,94"
1074110,"Region North 2","Monster Energy Absolutely Zero","Sweden","Örebro",132,"2019-03-10","1,94"
1074111,"Region North 2","Monster Energy Absolutely Zero","Sweden","Gävleborg",12,"2019-03-10","1,94"
1074112,"Region North 2","Monster Energy Absolutely Zero","Sweden","Södermanland",160,"2019-03-10","1,552"
1074113,"Region Central","Monster Energy Absolutely Zero","Switzerland","Basel-Stadt",134,"2019-03-10","2,08"
1074114,"Region Central","Monster Energy Absolutely Zero","Switzerland","Bern",101,"2019-03-10","2,08"
1074115,"Region Central","Monster Energy Absolutely Zero","Switzerland","Geneva",43,"2019-03-10","2,08"
1074116,"Region Central","Monster Energy Absolutely Zero","Switzerland","Lucerne",44,"2019-03-10","2,08"
1074117,"Region Central","Monster Energy Absolutely Zero","Switzerland","St. Gallen",47,"2019-03-10","2,08"
1074118,"Region Central","Monster Energy Absolutely Zero","Switzerland","Vaud",42,"2019-03-10","2,08"
1074119,"Region Central","Monster Energy Absolutely Zero","Switzerland","Zürich",128,"2019-03-10","2,08"
1074120,"Region North 1","Monster Energy Absolutely Zero","United Kingdom","England",17971,"2019-03-10","1,78"
1074121,"Region North 1","Monster Energy Absolutely Zero","United Kingdom","Scotland",2743,"2019-03-10","1,78"
1074122,"Region North 1","Monster Energy Absolutely Zero","United Kingdom","Wales",282,"2019-03-10","1,78"
1074123,"Region Central","Big Pump","Austria","Carinthia",761,"2019-03-10","1,15"
1074124,"Region Central","Big Pump","Austria","Salzburg",1302,"2019-03-10","1,15"
1074125,"Region Central","Big Pump","Austria","Styria",731,"2019-03-10","1,15"
1074126,"Region Central","Big Pump","Austria","Tyrol",763,"2019-03-10","1,15"
1074127,"Region Central","Big Pump","Austria","Upper Austria",1309,"2019-03-10","1,15"
1074128,"Region Central","Big Pump","Austria","Vienna",2305,"2019-03-10","1,15"
1074129,"Region West","Big Pump","Belgium","Antwerp",813,"2019-03-10","1,09"
1074130,"Region West","Big Pump","Belgium","Brussels",1092,"2019-03-10","1,09"
